waktu,tweet,sentiment
2021-08-13 10:35:20,"['optimis', 'yuk', 'pulih', 'pandemi', 'yuk', 'guys', 'lupa']",positive
2021-08-13 10:29:44,"['datang', 'juta']",neutral
2021-08-13 10:29:42,"['datang', 'juta', 'via', 'tangsel']",neutral
2021-08-13 10:29:36,"['keren', 'ayo', 'indonesia', 'biar']",positive
2021-08-13 10:25:53,"['bpom', 'uji', 'kaji', 'masuk', 'jamin', 'aman', 'khasiat', 'mutu']",positive
2021-08-13 10:25:13,"['bangkit', 'usahausaha', 'masyarakat', 'aktivitas', 'tertib']",positive
2021-08-13 06:42:13,"['bangkit', 'usahausaha', 'masyarakat', 'aktivitas', 'tertib', 'disiplin', 'laksana', 'prokes', 'sesuai', 'anjur', 'perintah', 'belanja']",positive
2021-08-13 10:24:00,"['terima', 'juta', 'dosis', 'sinovac']",neutral
2021-08-13 10:23:06,"['kritik', 'keras', 'atur', 'ibadah', 'wantim', 'mui', 'luhut', 'tka', 'china', 'bego', 'rezim', 'jokowi', 'harga', 'ulama']",negative
2021-08-13 10:23:24,"['kritik', 'keras', 'atur', 'ibadah', 'wantim', 'mui', 'luhut', 'tka', 'china', 'bego', 'rezim', 'jokowi', 'harga', 'ulama', 'sikap', 'ummat', 'islam', 'satu', 'turun', 'bubar', 'rezim', 'benci', 'islam']",negative
2021-08-13 10:22:59,"['sebar', 'atur', 'wajib', 'konyol', 'langgar', 'uu', 'ham', 'carmuk', 'dukung', 'oligarki', 'partai', 'cebong']",negative
2021-08-13 10:23:30,"['sebar', 'atur', 'wajib', 'konyol', 'langgar', 'uu', 'ham', 'carmuk', 'dukung', 'oligarki', 'partai', 'cebong', 'borjuis', 'percaya', 'denga', 'revolusi', 'jaya', 'lepas', 'jajah', 'asing', 'aseng', 'percaya', 'politis', 'karbit', 'ulama']",negative
2021-08-13 10:23:26,"['menteri', 'sehat', 'distribusi', 'jenis', 'moderna', 'masyarakat', 'provinsi']",neutral
2021-08-13 00:09:17,"['menteri', 'sehat', 'distribusi', 'jenis', 'moderna', 'masyarakat', 'provinsi']",neutral
2021-08-13 10:23:07,"['acara', 'sapa', 'malam', 'dirjen', 'informasi', 'komunikasi', 'publik', 'kemenkominfo', 'usman', 'kansong', 'perintah']",neutral
2021-08-13 08:12:44,"['acara', 'sapa', 'malam', 'dirjen', 'informasi', 'komunikasi', 'publik', 'kemenkominfo', 'usman', 'kansong', 'perintah', 'upaya', 'antisipasi', 'hoax', 'putar']",neutral
2021-08-13 10:16:42,"['buat', 'moderna', 'masyarakat', 'moderna', 'jenis', 'platform']",neutral
2021-08-13 09:56:23,"['buat', 'moderna', 'masyarakat', 'moderna', 'jenis', 'platform', 'mrna']",neutral
2021-08-13 10:16:00,"['prioritas', 'moderna', 'tenaga', 'sehat', 'hamil']",neutral
2021-08-13 10:13:41,"['mohon', 'tambah', 'pintar', 'cerdas', 'rakyat', 'bangsa', 'bahan', 'coba']",negative
2021-08-13 10:11:08,"['army', 'program', 'orang', 'juli', 'jakarta', 'convention', 'center']",neutral
2021-08-13 10:10:37,"['terima', 'tambah', 'juta', 'dosis', 'sinovac']",neutral
2021-08-13 09:55:40,"['juta', 'dosis', 'sinovac', 'bpom', 'stok', 'dekat', 'angka', 'juta']",neutral
2021-08-13 07:21:31,"['juta', 'dosis', 'sinovac', 'bpom', 'stok', 'dekat', 'angka', 'juta', 'juta', 'dosis']",neutral
2021-08-13 09:51:51,"['halo', 'putus', 'menteri', 'sehat', 'nomor', 'menkes', 'tetap', 'jenis', 'laksana']",neutral
2021-08-13 09:50:04,"['kadin', 'bekerjasama', 'tni', 'polri', 'gelar', 'sabtu', 'minggu', 'agustus', 'jcc', 'senayan', 'terima', 'daftar', 'lambat', 'jumat', 'agustus', 'taut']",neutral
2021-08-13 09:50:03,"['terima', 'hibah', 'moderna', 'juta', 'dosis', 'juta', 'dosis', 'alokasi', 'juta', 'tenaga', 'sehat', 'booster', 'juta', 'dosis', 'sisa', 'masyarakat']",neutral
2021-08-13 09:43:42,"['juta', 'dosis', 'sinovac', 'bentuk']",neutral
2021-08-13 09:36:21,"['datang', 'tahap', 'jumat', 'siang', 'bandara', 'soekarno', 'hatta']",neutral
2021-08-13 06:08:28,"['datang', 'tahap', 'jumat', 'siang', 'bandara', 'soekarno', 'hatta', 'juta', 'dosis', 'produksi', 'sinovac']",neutral
2021-08-13 09:33:32,"['juta', 'dosis', 'sinovac']",neutral
2021-08-13 09:29:58,"['terima', 'datang', 'kali', 'juta', 'dosis', 'sinovac', 'tanah', 'air']",neutral
2021-08-13 09:29:01,"['bravo', 'polri', 'juta', 'vaksin', 'moga', 'usaha', 'negara', 'bebas', 'virus', 'semangat', 'polri', 'ayo', 'pulih', 'pandemi', 'ayo']",positive
2021-08-13 09:28:28,"['aktif', 'nyari', 'daftar', 'ribet', 'negara', 'urus', 'doang', 'rakyat', 'segitu', 'susah', 'atur']",negative
2021-08-13 09:26:03,"['juta', 'dosis', 'coronavac', 'produksi', 'sinovac']",neutral
2021-08-13 09:19:50,"['tinjau', 'sentra', 'mahasiswa', 'kapolri', 'pesan', 'utama']",neutral
2021-08-13 09:17:35,"['datang', 'juta', 'dosis', 'sinovac']",neutral
2021-08-13 09:10:33,"['ayo', 'guys', 'takut', 'gotong', 'royong', 'nakes', 'kurang', 'beban']",positive
2021-08-13 09:04:09,"['jenis', 'rekomendasi', 'komite', 'nasihat', 'ahli', 'imunisasi', 'indonesian', 'technical', 'advisory', 'group', 'on', 'immunization', 'itagi', 'anak', 'remaja', 'usia', 'sinovac']",neutral
2021-08-13 08:55:35,"['bangsa', 'bangsa', 'merdeka', 'kayak', 'pelihara', 'suruh', 'nurut', 'suruh', 'guling', 'guling', 'nurut', 'protes', 'cuek', 'bungkam', 'hubung', 'kerabat', 'renggang', 'gila', 'nkri', 'harga']",negative
2021-08-13 08:55:23,"['bangsa', 'bangsa', 'merdeka', 'kayak', 'pelihara', 'suruh', 'nurut', 'suruh', 'guling', 'guling', 'nurut', 'protes']",negative
2021-08-13 08:43:46,"['terima', 'sinovac', 'kali', 'juta', 'dosis']",neutral
2021-08-13 08:27:28,"['ah', 'ngawur', 'mana', 'kelompok', 'anti', 'video', 'negara', 'tolak', 'fakta', 'duduk', 'sdh', 'vaksin', 'capai']",negative
2021-08-13 08:26:50,"['masuk', 'pakai', 'sertifikat', 'peduli', 'lindung', 'sertifikat', 'perintah']",neutral
2021-08-13 08:21:46,"['menteri', 'sehat', 'kemenkes', 'distribusi', 'merek', 'moderna', 'masyarakat', 'pekan', 'agustus']",neutral
2021-08-13 08:04:09,"['menteri', 'sehat', 'kemenkes', 'distribusi', 'merek', 'moderna', 'masyarakat', 'pekan', 'agustus', 'kemenkes', 'alokasi', 'dosis', 'moderna', 'provinsi']",neutral
2021-08-13 08:21:15,"['terima', 'juta', 'dosis', 'sinovac']",neutral
2021-08-13 08:13:51,"['salut', 'banget', 'gojek', 'dukung', 'fasilitas', 'jalan', 'gratis', 'layan', 'gocar', 'goride', 'oleh', 'insentif']",positive
2021-08-13 07:37:22,"['salut', 'banget', 'gojek', 'dukung', 'fasilitas', 'jalan', 'gratis', 'layan', 'gocar', 'goride', 'oleh', 'insentif', 'gopay', 'rawan', 'program', 'usaha', 'timbul', 'harap', 'sembuh', 'bangsa']",positive
2021-08-13 08:06:25,"['lin', 'jerman', 'aplikasi', 'dangdut', 'gratis']",neutral
2021-08-13 00:52:04,"['lin', 'jerman', 'aplikasi', 'dangdut', 'gratis', 'nonton', 'goyang']",neutral
2021-08-13 08:04:24,"['bantu', 'sulit', 'basmi', 'nih', 'wabah', 'ragu', 'pcr']",positive
2021-08-13 07:31:04,"['bantu', 'sulit', 'basmi', 'nih', 'wabah', 'ragu', 'pcr', 'mall', 'pasar', 'laku', 'pahlawan']",positive
2021-08-13 08:00:24,"['juta', 'dosis', 'sinovac']",neutral
2021-08-13 07:53:49,"['terima', 'juta', 'dosis', 'sinovac', 'pakai']",neutral
2021-08-13 07:48:58,"['pusat', 'belanja', 'toko', 'buka', 'tanda', 'ekonomi', 'jalan']",positive
2021-08-13 04:50:31,"['pusat', 'belanja', 'toko', 'buka', 'tanda', 'ekonomi', 'jalan', 'perintah', 'tetap', 'syarat', 'wajib', 'swab', 'rapid', 'syarat', 'masuk', 'lindung', 'nyawa', 'masyarakat', 'tekan']",positive
2021-08-13 07:47:52,"['moga', 'sehat', 'bahagia', 'lupa', 'jaga', 'prokes', 'yuk', 'sehat']",positive
2021-08-11 09:18:27,"['moga', 'sehat', 'bahagia', 'lupa', 'jaga', 'prokes', 'maju', 'jaya', 'jaya', 'jaya']",positive
2021-08-11 09:34:16,"['amin', 'moga', 'sehat', 'bahagia', 'lupa', 'jaga', 'prokes', 'sayang']",positive
2021-08-11 12:23:28,"['moga', 'sehat', 'bahagia', 'lupa', 'tetep', 'jaga', 'prokes']",positive
2021-08-13 07:46:27,"['datang', 'juta', 'sinovac']",neutral
2021-08-13 07:45:08,"['izin', 'sunti', 'booster']",neutral
2021-08-13 07:31:53,"['datang', 'juta', 'dosis', 'sinovac']",neutral
2021-08-13 07:26:42,"['terima', 'stok', 'sinovac', 'tiongkok', 'juta', 'dosis', 'jumat']",neutral
2021-08-13 07:25:48,"['datang', 'sinovac', 'juta', 'dosis']",neutral
2021-08-13 07:23:07,"['terima', 'datang', 'sinovac', 'bentuk']",neutral
2021-08-13 07:18:33,"['juta', 'dosis', 'produksi', 'sinovac', 'darat', 'kepala', 'bpom', 'penny', 'lukito', 'datang', 'stok']",neutral
2021-08-13 07:15:35,"['terima', 'juta', 'dosis', 'sinovac']",neutral
2021-08-13 07:13:52,"['terima', 'tua', 'usia', 'lolos', 'screening']",neutral
2021-08-13 07:03:07,"['juta', 'dosis', 'milik', 'target', 'sunti', 'juta', 'dosis']",neutral
2021-08-13 07:00:47,"['tanya', 'cuman', 'sebut', 'presiden', 'magiccom', 'bonus', 'giveaway']",neutral
2021-08-13 06:57:12,"['ayo', 'sehat']",positive
2021-08-13 06:53:14,"['pt', 'aisin', 'karyawan', 'keluarga']",neutral
2021-08-13 06:52:00,"['wakapolri', 'serta', 'protokol', 'sehat', 'jalan', 'vaksin', 'laksana', 'ayo', 'cegah', 'sebar']",positive
2021-08-13 06:44:02,"['tambah', 'juta', 'sinovac', 'total', 'juta', 'dosis']",neutral
2021-08-13 06:42:34,"['andai', 'aku', 'pakai', 'arab', 'andai', 'loh', 'pakai', 'arab', 'jelek']",negative
2021-08-13 06:35:00,"['andai', 'aku', 'pakai', 'arab', 'andai', 'loh', 'pakai', 'arab', 'jelek', 'bijak', 'negara', 'beda', 'pakai', 'hormat', 'bijak', 'negara', 'salah', 'negara', 'sih', 'bijak', 'ruwet', 'kacau']",negative
2021-08-13 06:34:03,"['bangkit', 'alhamdulillah', 'wa', 'syukur', 'usaha', 'usaha', 'masyarakat', 'aktivitas', 'tertib', 'disiplin', 'laksana', 'prokes', 'sesuai', 'anjur', 'perintah', 'belanja', 'laku']",positive
2021-08-13 06:24:35,"['pikir', 'urut', 'program', 'tenaga', 'sehat', 'dokter', 'orang', 'orang']",neutral
2021-08-13 06:22:53,"['baca', 'hasil', 'survey', 'kait', 'kerja', 'perintah', 'nilai', 'tangan', 'pandemi', 'terima', 'program', 'tingkat']",neutral
2021-08-13 04:01:23,"['baca', 'hasil', 'survey', 'kait', 'kerja', 'perintah', 'nilai', 'tangan', 'pandemi', 'terima', 'program', 'tingkat', 'optimisme', 'alku', 'lembaga', 'survey', 'charta', 'politika', 'juli']",neutral
2021-08-13 06:22:28,"['itagi', 'ikat', 'dokter', 'anak', 'rekomendasi', 'guna', 'jenis', 'sinovac', 'ketimbang', 'astrazeneca', 'anakanak', 'alas']",neutral
2021-08-13 06:18:40,"['terima', 'juta', 'dosis']",neutral
2021-08-13 06:15:15,"['gugup', 'ngantri', 'eh', 'orang', 'belah', 'duduk', 'nyalain', 'lagu', 'tanah', 'air', 'beta', 'nyaring', 'banget', 'kaya', 'pergi', 'perang']",neutral
2021-08-13 06:00:46,"['akses', 'dunia', 'rata', 'kawasan', 'amerika', 'utara', 'eropa', 'suntik']",neutral
2021-08-13 05:39:54,"['akses', 'dunia', 'rata', 'kawasan', 'amerika', 'utara', 'eropa', 'suntik', 'populasi', 'kawasan', 'afrika', 'asean', 'populasi', 'capai', 'populasi', 'target']",neutral
2021-08-13 05:55:17,"['ribu', 'dosis', 'jenis', 'banyuwangi', 'jumat', 'pagi', 'juli']",neutral
2021-08-13 05:44:57,"['yey', 'alhamdulillah', 'lengkap', 'dosis', 'yuk', 'guys', 'biar', 'cepat', 'pulih']",positive
2021-08-13 05:27:27,"['singapura', 'anggap', 'flu', 'amerika', 'serikat', 'bebas', 'kerumun', 'pakai', 'masker', 'china', 'berita', 'larang', 'jadi', 'ladang', 'bisnis', 'jual', 'obat', 'obat', 'test', 'pcr', 'berita', 'barbar']",negative
2021-08-13 05:27:11,"['singapura', 'anggap', 'flu', 'amerika', 'serikat', 'bebas', 'kerumun', 'pakai', 'masker', 'china', 'berita', 'larang', 'jadi', 'ladang', 'bisnis', 'jual', 'obat', 'obat']",negative
2021-08-13 05:17:21,"['perintah', 'program', 'orang', 'terima', 'dosis']",neutral
2021-08-13 05:15:01,"['perintah', 'program', 'orang', 'terima', 'dosis', 'orang', 'terima', 'dosis', 'kamis']",neutral
2021-08-13 05:11:21,"['dirgahayu', 'merdeka', 'pandemi', 'merdeka', 'bebas', 'bebas', 'ppkm', 'jangkau', 'rakyat', 'doa', 'sejahtera', 'rakyat', 'bangsa']",positive
2021-08-13 05:11:05,"['hai', 'ratu', 'pesan', 'singkat', 'vaksin', 'daripadi', 'vaksin']",positive
2021-08-12 15:52:47,"['hai', 'ratu', 'pesan', 'singkat', 'vaksin', 'daripadi', 'vaksin', 'baik', 'jamin', 'baik', 'kena']",positive
2021-08-13 04:48:57,"['ngenn', 'pribadi', 'mu', 'baik', 'nderr', 'gimana', 'bebas', 'pandemi', 'mindset', 'skala', 'kecil', 'gamau', 'koar', 'takdir', 'ngatur', 'umat', 'ikhtiar', 'pasrah', 'doang', 'gimana', 'dah', 'siang', 'yuk', 'aa', 'ical', 'rizal', 'arga', 'artis', 'parodi', 'bollywood', 'and', 'artis', 'biar', 'pulih', 'sehat', 'aamiin', 'aa', 'ical', 'sehat', 'aamiin']",positive
2021-08-13 04:40:32,"['halo', 'sahabat', 'sehat', 'yuk', 'ah', 'buru', 'daftar', 'rsup', 'adam', 'malik', 'buka', 'nih', 'daftar', 'tunggu', 'kuota', 'batas', 'gercep', 'mari', 'dukung', 'program', 'kuat']",positive
2021-08-12 14:06:28,"['menteri', 'sehat', 'distribusi', 'jenis', 'moderna', 'suntik', 'kelompok', 'sasar', 'masyarakat', 'provinsi']",neutral
2021-08-13 04:22:31,"['apa', 'hilang', 'jadi', 'bisnis', 'negara', 'ngutang', 'cuman', 'bikin', 'anggar', 'ppkm', 'psbb', 'dll', 'orang', 'ibadah', 'sulit', 'wahini']",negative
2021-08-13 04:16:28,"['sukses', 'yuk', 'biar', 'ibadah', 'tanah', 'suci', 'cepat', 'herd', 'immunity']",positive
2021-08-13 04:16:00,"['distribusi', 'moderna', 'provinsi', 'banding', 'sinovac', 'astrazeneca', 'tenaga', 'sehat', 'prioritas', 'moderna']",neutral
2021-08-13 04:06:23,"['belah', 'nih', 'oh', 'iya', 'kemarin', 'kemarin', 'debat', 'gratis', 'bayar', 'maklum', 'deh']",negative
2021-08-13 04:03:48,"['juta', 'juta', 'rakyat', 'terima', 'airlangga']",neutral
2021-08-13 04:03:11,"['transjakarta', 'back', 'woy', 'transjakarta', 'inget', 'loh', 'pancasila', 'sila', 'adil', 'sosial', 'rakyat', 'konyol', 'sertifikasi', 'wajib', 'langka', 'rakyat', 'milih', 'mal', 'pfizer', 'moderna', 'astrazeneca', 'kek', 'pakai', 'cinofuck']",negative
2021-08-13 04:00:16,"['kaya', 'bug', 'tolol', 'syarat', 'masuk', 'mall', 'vaksin', 'kaya', 'rakyat', 'dapet', 'aja']",negative
2021-08-13 04:00:01,"['door', 'to', 'door', 'kejar', 'target', 'sukses', 'vaksin', 'warga', 'mantap']",positive
2021-08-13 03:57:12,"['designnya', 'legenda', 'btw', 'info', 'kota', 'bekas', 'nih']",neutral
2021-08-13 03:51:25,"['dapet', 'suport', 'dosis', 'desa', 'sumahurip', 'terimaksh', 'anak', 'bangsa', 'duli']",positive
2021-08-12 08:48:08,"['dapet', 'suport', 'dosis', 'desa', 'sumahurip', 'terimaksh', 'anak', 'bangsa', 'duli', 'terimaksh', 'paket', 'bantuanya', 'masyarakat']",positive
2021-08-13 03:47:27,"['daftar', 'jaki', 'ganggu', 'server', 'dah', 'sulit', 'hidup']",negative
2021-08-13 03:45:20,"['segenap', 'warga', 'negara', 'menghimbau', 'laku', 'pilah', 'pilih', 'merk', 'makan', 'hoax', 'kejar', 'kebal', 'kelompok', 'herd', 'immunity', 'salam', 'hrt', 'ketua', 'dpp', 'partai', 'golkar']",positive
2021-08-13 03:42:02,"['negara', 'dunia', 'tolak', 'sinovac', 'terima', 'sinovac', 'kena', 'batu', 'sungguh', 'tanggung', 'rugi', 'negara', 'china']",negative
2021-08-13 03:38:28,"['stimulan', 'mall', 'wajib', 'dampak', 'antri', 'bt', 'campur', 'ama', 'antivak', 'gagal', 'campaign', 'cuman', 'terror']",negative
2021-08-13 03:36:52,"['emang', 'dapet', 'gua', 'logika', 'orang', 'kuvikuland', 'suruh', 'hoax', 'bisnis', 'gilir', 'warga', 'kena', 'jauh', 'kaya', 'teroris', 'diri', 'gitu', 'loh', 'si', 'kaya', 'nih', 'sembuh', 'eh', 'sebut']",negative
2021-08-13 03:35:04,"['dukung', 'sedia', 'terima', 'masyarakat', 'dukung', 'penuh', 'sumber', 'survei', 'charta', 'politika', 'juli']",positive
2021-08-13 03:11:50,"['rakyat', 'peran', 'pandemi', 'patuh', 'prokes', 'ikut']",positive
2021-08-13 03:07:22,"['pesan', 'sinovac', 'gila', 'tahun', 'arab', 'uji', 'itu', 'lolos', 'cermin', 'pandemi', 'negara', 'ujung', 'bisnis', 'kartu', 'loveyou', 'ren']",negative
2021-08-13 03:05:13,"['back', 'sadar', 'sihh', 'angka', 'mati', 'hapus', 'kaget', 'data', 'edit', 'hapus']",negative
2021-08-13 03:05:02,"['paksa', 'administrasi', 'paksa', 'administrasi', 'cari', 'kerja', 'negara', 'kembang', 'mundur', 'ham']",negative
2021-08-13 03:03:53,"['lihat', 'berita', 'ampuh', 'lawan', 'varian', 'delta', 'pfizer', 'moderna', 'astrazeneca', 'saran', 'pilih', 'efek', 'samping', 'kondisi', 'tubuh', 'normal']",neutral
2021-08-13 03:02:03,"['negeri', 'orang', 'duta', 'jakarta', 'pegawai', 'duta', 'negeri', 'masuk', 'masuk', 'mall', 'gimana']",neutral
2021-08-13 02:57:33,"['salah', 'nyata', 'german', 'palsu', 'isi', 'cair', 'suntik']",negative
2021-08-13 02:53:32,"['gera', 'nusantara', 'harap', 'serentak', 'gelar', 'seluruh', 'harap', 'team', 'suluh', 'lapang', 'ayo']",positive
2021-08-13 02:39:34,"['mantap', 'boikot', 'mall', 'masjid']",negative
2021-08-13 02:36:51,"['milik', 'varian', 'penting', 'lindung', 'tubuh', 'jahat', 'cepat', 'herd', 'immunity', 'manfaat', 'positif']",positive
2021-08-13 02:16:47,"['kelar', 'suntik', 'kasih', 'obat', 'langsung', 'minum', 'observasi', 'menit']",neutral
2021-08-13 02:11:50,"['pakai', 'jenis', 'tangan', 'fakta', 'sinovac', 'astrazeneca', 'moderna']",neutral
2021-08-13 02:05:12,"['bego', 'milih', 'ngantri']",negative
2021-08-13 02:01:40,"['ayo', 'capai', 'herd', 'immunity', 'laksana', 'ibadah', 'haji', 'umroh', 'cepat', 'herd', 'immunity']",positive
2021-08-13 01:59:21,"['moga', 'bangkit', 'pandemi', 'optimis', 'bangkit', 'takut', 'ayo', 'sehat']",positive
2021-08-13 01:56:39,"['menteri', 'kait', 'perintah', 'arab', 'saudi', 'koordinasi', 'calon', 'jemaah', 'negara', 'masuk', 'sinovac', 'sinopharm', 'baca', 'lengkap']",neutral
2021-08-13 01:50:37,"['aneh', 'banget', 'pakai', 'diprint', 'cetak', 'gitu', 'zaman', 'canggih', 'lupa', 'welcome', 'to', 'negeri', 'fotocopy', 'dapet', 'sertifikat', 'pas', 'syarat', 'utama', 'fotocopy', 'ktp', 'fungsi', 'utama', 'antisipasi', 'bu']",negative
2021-08-13 01:49:39,"['pt', 'bio', 'farma', 'distribusi', 'total', 'juta', 'dosis', 'provinsi', 'senin', 'rangka', 'tingkat', 'cakup', 'nasional']",neutral
2021-08-13 01:48:33,"['enak', 'pesawat', 'pcr', 'swab', 'kartu', 'isi', 'ehac']",neutral
2021-08-13 01:46:19,"['terus', 'wa', 'group', 'filantropi', 'hallo', 'teman', 'teman', 'disabilitas', 'banten', 'jawa', 'barat']",neutral
2021-08-12 06:56:40,"['terus', 'wa', 'group', 'filantropi', 'hallo', 'teman', 'teman', 'disabilitas', 'banten', 'jawa', 'barat', 'jawa', 'yogyakarta', 'jawa', 'timur', 'bal', 'daftar', 'informasi', 'scan', 'qrcode', 'gambar']",neutral
2021-08-13 01:36:01,"['otoritas', 'arab', 'saudi', 'singgung', 'guna', 'sinovac', 'sinopharm', 'kait', 'atur', 'umrah', 'simak', 'lengkap']",neutral
2021-08-13 01:35:36,"['kaya', 'sinovac', 'efikasi', 'lemah', 'beli', 'efikasi', 'kuat', 'aneh', 'suara', 'benar', 'bantu', 'angkat']",negative
2021-08-13 01:30:16,"['kaya', 'paksa', 'paksa']",negative
2021-08-13 01:26:18,"['datang', 'juta', 'moderna']",neutral
2021-08-13 01:24:08,"['pt', 'bio', 'farma', 'distribusi', 'total', 'juta', 'dosis', 'provinsi']",neutral
2021-08-13 01:18:20,"['anak', 'orang', 'sambut', 'acara', 'sah', 'kali']",neutral
2021-08-13 01:06:17,"['yuk', 'pulih', 'bangkit', 'pandemi']",positive
2021-08-13 01:00:45,"['masyarakat', 'dukung', 'program', 'perintah', 'terima', 'pandemi', 'cepat']",positive
2021-08-13 01:00:01,"['lengah', 'lelah', 'wujud', 'sehat', 'lanjut', 'patuh', 'prokes']",positive
2021-08-13 01:00:01,"['ayo', 'sehat']",positive
2021-08-13 01:00:00,"['terap', 'prokes', 'laku', 'bebas']",positive
2021-08-13 00:57:21,"['masyarakat', 'terima', 'masyarakat', 'susah', 'repot', 'sertifikat']",negative
2021-08-13 00:12:09,"['rakyat', 'jadi', 'kelinci', 'coba', 'paksa']",negative
2021-08-13 00:08:47,"['datang', 'juta', 'dosis', 'moderna']",neutral
2021-08-13 00:08:13,"['aja', 'masyarakat', 'jadi', 'kelinci', 'coba', 'perintah', 'elit', 'global']",negative
2021-08-13 00:03:57,"['agenda', 'pandemi', 'un', 'tenaga', 'sehat', 'tenaga', 'kualitas', 'tatanan', 'dunia', 'puja', 'setan', 'dajjal', 'mata', 'mati']",negative
2021-08-13 00:00:01,"['juta', 'moderna']",neutral
2021-08-12 23:53:36,"['harap', 'bawa', 'kartu', 'informasi', 'hubung', 'yuni', 'indarwati', 'rosintan', 'mari', 'lindung', 'keluarga', 'ayo', 'takut', 'vaksinasi', 'vokasi', 'peduli', 'uki', 'hebat']",positive
2021-08-12 23:19:04,"['tingkat', 'sedia', 'masyarakat', 'hasil', 'survei', 'charta', 'politika', 'juli']",neutral
2021-08-12 14:12:40,"['tingkat', 'sedia', 'masyarakat', 'hasil', 'survei', 'charta', 'politika', 'juli', 'angka', 'presiden', 'jokowi', 'pasti', 'stok', 'dosis', 'cukup']",neutral
2021-08-12 23:10:55,"['disiplin', 'prokes', 'cipta', 'herd', 'immunity', 'rakyat', 'ibadah', 'haji', 'umroh', 'cepat', 'herd', 'immunity']",positive
2021-08-12 21:39:02,"['coba', 'tuju', 'kali', 'sinovac', 'candu', 'narkoba']",negative
2021-08-12 21:12:36,"['polda', 'jatim', 'sambut', 'hut', 'arema', 'fc']",neutral
2021-08-12 19:25:05,"['ayo', 'serbu', 'sehat', 'ekonomi', 'bangkit']",positive
2021-08-12 18:50:45,"['terima', 'juta', 'dosis']",neutral
2021-08-12 18:39:55,"['maaf', 'pfizer', 'moderna', 'mrna', 'warga', 'ngeri', 'jual', 'vaksin']",neutral
2021-08-12 18:23:35,"['disiplin', 'prokes', 'cipta', 'herd', 'immunity', 'rakyat', 'ibadah', 'haji', 'umroh', 'cepat', 'herd', 'immunity']",positive
2021-08-12 17:06:21,"['moga', 'pandemi', 'cepat', 'mari', 'patuh', 'prokes', 'hidup', 'sehat', 'ayo', 'sadar', 'ken', 'maju']",positive
2021-08-12 16:44:29,"['ayo', 'dukung', 'produksi', 'negeri', 'mandiri']",neutral
2021-08-12 16:42:59,"['harap', 'warga', 'ekonomi', 'pulih', 'normal']",positive
2021-08-12 16:35:57,"['the', 'economist', 'awal', 'bilang', 'butuh', 'selesai', 'program', 'suntik']",neutral
2021-08-10 13:25:04,"['the', 'economist', 'awal', 'bilang', 'butuh', 'selesai', 'program', 'suntik', 'juta', 'dosis', 'juta', 'orang', 'keras', 'tembus', 'angka', 'juta', 'suntik']",neutral
2021-08-12 16:35:32,"['terima', 'juta', 'dosis', 'kemenkes', 'distribusi', 'provinsi']",neutral
2021-08-12 16:35:13,"['pt', 'bio', 'farma', 'distribusi', 'total', 'juta', 'dosis', 'provinsi']",neutral
2021-08-12 16:21:57,"['juta', 'positif', 'santai', 'lebay', 'sih', 'australia', 'lindung', 'warga', 'negara', 'ajar', 'biar', 'tinggal', 'ekonomi', 'negara', 'bangkit', 'ekspektasi', 'sih', 'nyata', 'anjlok', 'bansos', 'korupsi', 'susah', 'cari']",negative
2021-08-12 16:12:42,"['anak', 'bangsa', 'peduli', 'bantu', 'salah', 'lurah', 'rendah', 'tingkat', 'jakbar', 'sukabumi', 'utara']",positive
2021-08-11 13:27:49,"['anak', 'bangsa', 'peduli', 'bantu', 'salah', 'lurah', 'rendah', 'tingkat', 'jakbar', 'sukabumi', 'utara', 'stimulus', 'sembako', 'hasil', 'serta', 'capai', 'rekor', 'hari']",positive
2021-08-12 15:55:49,"['kemarin', 'cerita', 'mbak', 'dapet', 'booster', 'debat', 'booster', 'moderna', 'jawab', 'yaudah', 'biar', 'aja', 'bahan', 'debat', 'haha', 'dua', 'tertawa']",neutral
2021-08-12 15:54:37,"['bantu', 'like', 'lomba', 'saudara', 'warga', 'twitter']",neutral
2021-08-12 15:52:54,"['sih', 'laku', 'transportasi', 'wajib', 'emang', 'target', 'penuh', 'target', 'kelar', 'kasih', 'atur', 'siksa', 'rakyat']",negative
2021-08-12 15:48:50,"['tegal', 'langsung', 'sedih', 'suami', 'pegang', 'tiket', 'pulang', 'jadwal', 'cuti', 'sana', 'susah', 'banget', 'stok', 'minim', 'utama', 'orang', 'lokal', 'daftar', 'bln', 'ribet', 'tolong', 'jatah', 'rata', 'sih']",negative
2021-08-12 15:47:39,"['lu', 'tinggal', 'amerika', 'serikat', 'sanaaa', 'perintah', 'amerika', 'perintah', 'sudi', 'kewarganegaraan', 'pergi', 'pindah', 'sok', 'permasalahin', 'kayak', 'kasi', 'kontribusi', 'pergi']",negative
2021-08-12 15:47:05,"['sebar', 'hoax', 'jual', 'warga', 'negara', 'asing', 'tinggal', 'ojok', 'goblok', 'cok']",negative
2021-08-12 15:37:15,"['laku', 'jalan', 'internasional', 'masuk', 'wajib', 'tunjuk', 'kartu', 'lengkap']",neutral
2021-08-12 15:34:44,"['alhamdulillah', 'moga', 'stock', 'masyarakat', 'sedia', 'lancar', 'laksana', 'program']",positive
2021-08-12 15:33:16,"['alhamdulillah', 'moga', 'stock', 'masyarakat', 'sedia', 'lancar', 'laksana', 'program']",positive
