waktu,tweet,sentiment
2021-08-13 06:00:46,"['vaksin', 'akses', 'vaksin', 'dunia', 'rata', 'kawasan', 'amerika', 'utara', 'eropa', 'vaksin', 'suntik']",neutral
2021-08-13 05:39:54,"['vaksin', 'akses', 'vaksin', 'dunia', 'rata', 'kawasan', 'amerika', 'utara', 'eropa', 'vaksin', 'suntik', 'populasi', 'kawasan', 'afrika', 'asean', 'populasi', 'indonesia', 'capai', 'populasi', 'target']",neutral
2021-08-13 05:55:17,"['ribu', 'dosis', 'jenis', 'vaksin', 'banyuwangi', 'jumat', 'pagi', 'juli']",neutral
2021-08-13 05:44:57,"['yey', 'alhamdulillah', 'lengkap', 'dosis', 'yuk', 'vaksin', 'vaksin', 'guys', 'biar', 'indonesia', 'cepat', 'pulih']",positive
2021-08-13 05:27:27,"['singapura', 'covid', 'anggap', 'flu', 'amerika', 'serikat', 'bebas', 'kerumun', 'pakai', 'masker', 'china', 'berita', 'covid', 'larang', 'indonesia', 'jadi', 'ladang', 'bisnis', 'jual', 'vaksin', 'obat', 'obat', 'test', 'pcr', 'berita', 'barbar']",negative
2021-08-13 05:27:11,"['singapura', 'covid', 'anggap', 'flu', 'amerika', 'serikat', 'bebas', 'kerumun', 'pakai', 'masker', 'china', 'berita', 'covid', 'larang', 'indonesia', 'jadi', 'ladang', 'bisnis', 'jual', 'vaksin', 'obat', 'obat']",negative
2021-08-13 05:17:21,"['perintah', 'program', 'vaksinasi', 'indonesia', 'orang', 'terima', 'dosis']",neutral
2021-08-13 05:15:01,"['perintah', 'program', 'vaksinasi', 'indonesia', 'orang', 'terima', 'dosis', 'vaksin', 'orang', 'terima', 'dosis', 'vaksin', 'kamis']",neutral
2021-08-13 05:11:21,"['dirgahayu', 'merdeka', 'indonesia', 'pandemi', 'indonesia', 'merdeka', 'bebas', 'covid', 'bebas', 'ppkm', 'jangkau', 'vaksin', 'rakyat', 'indonesia', 'doa', 'sejahtera', 'rakyat', 'bangsa']",positive
2021-08-13 05:11:05,"['hai', 'ratu', 'pesan', 'singkat', 'vaksin', 'vaksin', 'daripadi', 'vaksin', 'vaksin']",positive
2021-08-12 15:52:47,"['hai', 'ratu', 'pesan', 'singkat', 'vaksin', 'vaksin', 'daripadi', 'vaksin', 'vaksin', 'baik', 'jamin', 'vaksin', 'baik', 'indonesia', 'vaksin', 'kena']",positive
2021-08-13 04:48:57,"['ngenn', 'pribadi', 'mu', 'baik', 'nderr', 'gimana', 'indonesia', 'bebas', 'pandemi', 'mindset', 'skala', 'kecil', 'gamau', 'vaksin', 'koar', 'takdir', 'ngatur', 'umat', 'ikhtiar', 'pasrah', 'doang', 'gimana', 'dah', 'siang', 'yuk', 'vaksin', 'aa', 'ical', 'rizal', 'arga', 'vaksin', 'artis', 'parodi', 'bollywood', 'indonesia', 'and', 'artis', 'biar', 'indonesia', 'pulih', 'sehat', 'aamiin', 'aa', 'ical', 'sehat', 'aamiin']",positive
2021-08-13 04:40:32,"['halo', 'sahabat', 'sehat', 'vaksin', 'yuk', 'ah', 'buru', 'daftar', 'rsup', 'adam', 'malik', 'buka', 'nih', 'daftar', 'tunggu', 'kuota', 'batas', 'gercep', 'mari', 'dukung', 'program', 'vaksinasi', 'covid', 'indonesia', 'kuat']",positive
2021-08-12 14:06:28,"['menteri', 'sehat', 'distribusi', 'vaksin', 'covid', 'jenis', 'moderna', 'suntik', 'kelompok', 'sasar', 'masyarakat', 'provinsi', 'indonesia']",neutral
2021-08-13 04:22:31,"['vaksin', 'apa', 'corona', 'hilang', 'jadi', 'bisnis', 'negara', 'ngutang', 'cuman', 'bikin', 'anggar', 'covid', 'ppkm', 'psbb', 'dll', 'orang', 'ibadah', 'sulit', 'indonesia', 'wahini']",negative
2021-08-13 04:16:28,"['sukses', 'vaksinasi', 'yuk', 'biar', 'ibadah', 'tanah', 'suci', 'cepat', 'herd', 'immunity']",positive
2021-08-13 04:16:00,"['distribusi', 'vaksin', 'moderna', 'provinsi', 'indonesia', 'banding', 'vaksin', 'sinovac', 'astrazeneca', 'tenaga', 'sehat', 'prioritas', 'vaksin', 'moderna']",neutral
2021-08-13 04:06:23,"['indonesia', 'belah', 'nih', 'oh', 'iya', 'kemarin', 'kemarin', 'debat', 'vaksin', 'gratis', 'vaksin', 'bayar', 'maklum', 'deh']",negative
2021-08-13 04:03:48,"['juta', 'juta', 'rakyat', 'indonesia', 'terima', 'vaksin', 'covid', 'airlangga']",neutral
2021-08-13 04:03:11,"['transjakarta', 'back', 'woy', 'transjakarta', 'inget', 'loh', 'pancasila', 'sila', 'adil', 'sosial', 'rakyat', 'indonesia', 'konyol', 'sertifikasi', 'vaksin', 'wajib', 'vaksin', 'langka', 'vaksin', 'rakyat', 'milih', 'mal', 'pfizer', 'moderna', 'astrazeneca', 'kek', 'pakai', 'cinofuck']",negative
2021-08-13 04:00:16,"['kaya', 'bug', 'tolol', 'syarat', 'masuk', 'mall', 'vaksin', 'kaya', 'rakyat', 'indonesia', 'dapet', 'vaksin', 'aja']",negative
2021-08-13 04:00:01,"['vaksin', 'door', 'to', 'door', 'kejar', 'target', 'vaksinasi', 'sukses', 'vaksin', 'warga', 'mantap']",positive
2021-08-13 03:57:12,"['indonesia', 'designnya', 'legenda', 'btw', 'info', 'vaksin', 'kota', 'bekas', 'nih']",neutral
2021-08-13 03:51:25,"['dapet', 'suport', 'dosis', 'vaksin', 'desa', 'sumahurip', 'terimaksh', 'anak', 'bangsa', 'duli', 'indonesia']",positive
2021-08-12 08:48:08,"['dapet', 'suport', 'dosis', 'vaksin', 'desa', 'sumahurip', 'terimaksh', 'anak', 'bangsa', 'duli', 'indonesia', 'terimaksh', 'paket', 'bantuanya', 'masyarakat', 'vaksin']",positive
2021-08-13 03:47:27,"['daftar', 'vaksin', 'jaki', 'ganggu', 'server', 'dah', 'sulit', 'hidup', 'indonesia']",negative
2021-08-13 03:45:20,"['segenap', 'warga', 'negara', 'indonesia', 'menghimbau', 'laku', 'vaksin', 'pilah', 'pilih', 'merk', 'vaksin', 'makan', 'hoax', 'kejar', 'kebal', 'kelompok', 'herd', 'immunity', 'salam', 'hrt', 'ketua', 'dpp', 'partai', 'golkar']",positive
2021-08-13 03:42:02,"['negara', 'dunia', 'tolak', 'vaksin', 'sinovac', 'indonesia', 'terima', 'sinovac', 'kena', 'batu', 'sungguh', 'indonesia', 'tanggung', 'rugi', 'negara', 'china']",negative
2021-08-13 03:38:28,"['stimulan', 'mall', 'wajib', 'vaksin', 'dampak', 'antri', 'bt', 'vaksin', 'campur', 'ama', 'vaksin', 'antivak', 'gagal', 'campaign', 'indonesia', 'cuman', 'terror']",negative
2021-08-13 03:36:52,"['emang', 'dapet', 'gua', 'logika', 'orang', 'kuvikuland', 'suruh', 'vaksin', 'covid', 'hoax', 'bisnis', 'gilir', 'warga', 'kena', 'covid', 'jauh', 'kaya', 'teroris', 'diri', 'gitu', 'loh', 'si', 'kaya', 'nih', 'indonesia', 'sembuh', 'eh', 'sebut']",negative
2021-08-13 03:35:04,"['dukung', 'vaksinasi', 'sedia', 'terima', 'vaksin', 'covid', 'masyarakat', 'indonesia', 'dukung', 'penuh', 'vaksinasi', 'sumber', 'survei', 'charta', 'politika', 'juli']",positive
2021-08-13 03:11:50,"['rakyat', 'indonesia', 'peran', 'pandemi', 'patuh', 'prokes', 'ikut', 'vaksin']",positive
2021-08-13 03:07:22,"['indonesia', 'pesan', 'sinovac', 'gila', 'tahun', 'arab', 'uji', 'vaksin', 'itu', 'lolos', 'cermin', 'pandemi', 'negara', 'ujung', 'bisnis', 'kartu', 'vaksin', 'loveyou', 'ren']",negative
2021-08-13 03:05:13,"['back', 'sadar', 'sihh', 'angka', 'mati', 'hapus', 'kaget', 'data', 'vaksin', 'edit', 'hapus']",negative
2021-08-13 03:05:02,"['paksa', 'vaksin', 'administrasi', 'paksa', 'vaksin', 'administrasi', 'cari', 'kerja', 'negara', 'kembang', 'mundur', 'ham']",negative
2021-08-13 03:03:53,"['lihat', 'berita', 'vaksin', 'ampuh', 'lawan', 'varian', 'delta', 'vaksin', 'pfizer', 'moderna', 'astrazeneca', 'vaksin', 'indonesia', 'saran', 'pilih', 'vaksin', 'efek', 'samping', 'kondisi', 'tubuh', 'normal']",neutral
2021-08-13 03:02:03,"['vaksin', 'negeri', 'orang', 'indonesia', 'vaksin', 'duta', 'jakarta', 'pegawai', 'duta', 'negeri', 'masuk', 'indonesia', 'masuk', 'mall', 'gimana']",neutral
2021-08-13 02:57:33,"['salah', 'nyata', 'german', 'palsu', 'isi', 'cair', 'vaksin', 'suntik', 'indonesia']",negative
2021-08-13 02:53:32,"['gera', 'vaksin', 'nusantara', 'harap', 'serentak', 'gelar', 'seluruh', 'indonesia', 'harap', 'team', 'suluh', 'lapang', 'ayo', 'vaksin']",positive
2021-08-13 02:39:34,"['mantap', 'boikot', 'mall', 'indonesia', 'masjid', 'vaksin']",negative
2021-08-13 02:36:51,"['vaksin', 'indonesia', 'milik', 'varian', 'penting', 'lindung', 'tubuh', 'jahat', 'covid', 'cepat', 'herd', 'immunity', 'manfaat', 'positif']",positive
2021-08-13 02:16:47,"['kelar', 'suntik', 'vaksin', 'kasih', 'obat', 'langsung', 'minum', 'observasi', 'menit']",neutral
2021-08-13 02:11:50,"['indonesia', 'pakai', 'jenis', 'vaksin', 'tangan', 'covid', 'fakta', 'sinovac', 'astrazeneca', 'moderna']",neutral
2021-08-13 02:05:12,"['indonesia', 'bego', 'milih', 'ngantri', 'vaksin']",negative
2021-08-13 02:01:40,"['ayo', 'vaksin', 'indonesia', 'capai', 'herd', 'immunity', 'laksana', 'ibadah', 'haji', 'umroh', 'cepat', 'herd', 'immunity']",positive
2021-08-13 01:59:21,"['moga', 'indonesia', 'bangkit', 'pandemi', 'covid', 'optimis', 'bangkit', 'takut', 'vaksin', 'ayo', 'indonesia', 'sehat']",positive
2021-08-13 01:56:39,"['menteri', 'kait', 'perintah', 'arab', 'saudi', 'koordinasi', 'calon', 'jemaah', 'negara', 'indonesia', 'masuk', 'vaksin', 'sinovac', 'sinopharm', 'baca', 'lengkap']",neutral
2021-08-13 01:50:37,"['aneh', 'banget', 'pakai', 'diprint', 'cetak', 'gitu', 'zaman', 'canggih', 'lupa', 'welcome', 'to', 'indonesia', 'negeri', 'fotocopy', 'dapet', 'sertifikat', 'vaksin', 'pas', 'vaksin', 'syarat', 'utama', 'fotocopy', 'ktp', 'fungsi', 'utama', 'antisipasi', 'bu']",negative
2021-08-13 01:49:39,"['pt', 'bio', 'farma', 'distribusi', 'total', 'juta', 'dosis', 'vaksin', 'covid', 'provinsi', 'indonesia', 'senin', 'rangka', 'tingkat', 'cakup', 'vaksinasi', 'nasional']",neutral
2021-08-13 01:48:33,"['enak', 'pesawat', 'pcr', 'swab', 'kartu', 'vaksin', 'isi', 'ehac', 'indonesia']",neutral
2021-08-13 01:46:19,"['terus', 'wa', 'group', 'filantropi', 'indonesia', 'hallo', 'teman', 'teman', 'disabilitas', 'banten', 'jawa', 'barat']",neutral
2021-08-12 06:56:40,"['terus', 'wa', 'group', 'filantropi', 'indonesia', 'hallo', 'teman', 'teman', 'disabilitas', 'banten', 'jawa', 'barat', 'jawa', 'yogyakarta', 'jawa', 'timur', 'bal', 'daftar', 'vaksin', 'informasi', 'scan', 'qrcode', 'gambar']",neutral
2021-08-13 01:36:01,"['otoritas', 'arab', 'saudi', 'singgung', 'guna', 'vaksin', 'sinovac', 'sinopharm', 'indonesia', 'kait', 'atur', 'umrah', 'simak', 'lengkap']",neutral
2021-08-13 01:35:36,"['kaya', 'vaksin', 'sinovac', 'efikasi', 'lemah', 'beli', 'efikasi', 'kuat', 'aneh', 'suara', 'benar', 'bantu', 'angkat']",negative
2021-08-13 01:30:16,"['vaksin', 'kaya', 'paksa', 'paksa']",negative
2021-08-13 01:26:18,"['indonesia', 'datang', 'juta', 'vaksin', 'moderna']",neutral
2021-08-13 01:24:08,"['pt', 'bio', 'farma', 'distribusi', 'total', 'juta', 'dosis', 'vaksin', 'covid', 'provinsi', 'indonesia']",neutral
2021-08-13 01:18:20,"['anak', 'vaksin', 'orang', 'indonesia', 'sambut', 'acara', 'sah', 'kali']",neutral
2021-08-13 01:06:17,"['yuk', 'vaksin', 'indonesia', 'pulih', 'bangkit', 'pandemi']",positive
2021-08-13 01:00:45,"['masyarakat', 'indonesia', 'dukung', 'program', 'perintah', 'terima', 'vaksin', 'covid', 'pandemi', 'cepat']",positive
2021-08-13 01:00:01,"['lengah', 'lelah', 'wujud', 'indonesia', 'sehat', 'lanjut', 'patuh', 'prokes', 'vaksin', 'indonesia']",positive
2021-08-13 01:00:01,"['ayo', 'vaksin', 'indonesia', 'sehat']",positive
2021-08-13 01:00:00,"['terap', 'prokes', 'laku', 'vaksin', 'indonesia', 'bebas', 'covid']",positive
2021-08-13 00:57:21,"['masyarakat', 'terima', 'vaksin', 'covid', 'masyarakat', 'susah', 'repot', 'sertifikat']",negative
2021-08-13 00:12:09,"['rakyat', 'indonesia', 'jadi', 'kelinci', 'coba', 'paksa', 'vaksin']",negative
2021-08-13 00:08:47,"['indonesia', 'datang', 'vaksin', 'juta', 'dosis', 'vaksin', 'moderna']",neutral
2021-08-13 00:08:13,"['aja', 'masyarakat', 'indonesia', 'jadi', 'kelinci', 'coba', 'vaksin', 'perintah', 'elit', 'global']",negative
2021-08-13 00:03:57,"['agenda', 'pandemi', 'un', 'tenaga', 'sehat', 'indonesia', 'tenaga', 'kualitas', 'vaksin', 'tatanan', 'dunia', 'puja', 'setan', 'dajjal', 'mata', 'mati']",negative
2021-08-13 00:00:01,"['vaksin', 'indonesia', 'juta', 'vaksin', 'moderna']",neutral
2021-08-12 23:53:36,"['harap', 'bawa', 'kartu', 'vaksin', 'informasi', 'hubung', 'yuni', 'indarwati', 'rosintan', 'mari', 'lindung', 'keluarga', 'covid', 'ayo', 'takut', 'vaksinasi', 'vokasi', 'peduli', 'uki', 'hebat', 'indonesia']",positive
2021-08-12 23:19:04,"['tingkat', 'sedia', 'masyarakat', 'vaksin', 'covid', 'hasil', 'survei', 'charta', 'politika', 'juli']",neutral
2021-08-12 14:12:40,"['tingkat', 'sedia', 'masyarakat', 'vaksin', 'covid', 'hasil', 'survei', 'charta', 'politika', 'juli', 'angka', 'presiden', 'jokowi', 'pasti', 'stok', 'dosis', 'vaksin', 'indonesia', 'cukup']",neutral
2021-08-12 23:10:55,"['vaksin', 'disiplin', 'prokes', 'cipta', 'herd', 'immunity', 'rakyat', 'indonesia', 'ibadah', 'haji', 'umroh', 'cepat', 'herd', 'immunity']",positive
2021-08-12 21:39:02,"['coba', 'tuju', 'vaksin', 'kali', 'sinovac', 'indonesia', 'candu', 'vaksin', 'narkoba']",negative
2021-08-12 21:12:36,"['vaksin', 'polda', 'jatim', 'sambut', 'hut', 'arema', 'fc']",neutral
2021-08-12 19:25:05,"['ayo', 'serbu', 'vaksinasi', 'vaksin', 'indonesia', 'sehat', 'ekonomi', 'bangkit']",positive
2021-08-12 18:50:45,"['indonesia', 'terima', 'juta', 'dosis', 'vaksin', 'covid']",neutral
2021-08-12 18:39:55,"['maaf', 'vaksin', 'pfizer', 'moderna', 'vaksin', 'mrna', 'warga', 'indonesia', 'ngeri', 'vaksin', 'jual', 'vaksin']",neutral
2021-08-12 18:23:35,"['vaksin', 'disiplin', 'prokes', 'cipta', 'herd', 'immunity', 'rakyat', 'indonesia', 'ibadah', 'haji', 'umroh', 'cepat', 'herd', 'immunity']",positive
2021-08-12 17:06:21,"['moga', 'pandemi', 'cepat', 'mari', 'patuh', 'prokes', 'hidup', 'sehat', 'ayo', 'vaksin', 'sadar', 'ken', 'indonesia', 'maju']",positive
2021-08-12 16:44:29,"['ayo', 'dukung', 'produksi', 'vaksin', 'negeri', 'mandiri', 'vaksinasi']",neutral
2021-08-12 16:42:59,"['harap', 'warga', 'vaksin', 'ekonomi', 'pulih', 'indonesia', 'normal']",positive
2021-08-12 16:35:57,"['the', 'economist', 'awal', 'bilang', 'indonesia', 'butuh', 'selesai', 'program', 'vaksinasi', 'suntik']",neutral
2021-08-10 13:25:04,"['the', 'economist', 'awal', 'bilang', 'indonesia', 'butuh', 'selesai', 'program', 'vaksinasi', 'suntik', 'juta', 'dosis', 'vaksin', 'juta', 'orang', 'keras', 'tembus', 'angka', 'juta', 'suntik']",neutral
2021-08-12 16:35:32,"['indonesia', 'terima', 'juta', 'dosis', 'vaksin', 'covid', 'kemenkes', 'distribusi', 'provinsi']",neutral
2021-08-12 16:35:13,"['pt', 'bio', 'farma', 'distribusi', 'total', 'juta', 'dosis', 'vaksin', 'covid', 'provinsi', 'indonesia']",neutral
2021-08-12 16:21:57,"['indonesia', 'juta', 'positif', 'santai', 'lebay', 'sih', 'australia', 'lindung', 'warga', 'negara', 'ajar', 'indonesia', 'biar', 'tinggal', 'ekonomi', 'negara', 'bangkit', 'ekspektasi', 'sih', 'nyata', 'anjlok', 'bansos', 'korupsi', 'vaksin', 'susah', 'cari']",negative
2021-08-12 16:12:42,"['anak', 'bangsa', 'peduli', 'indonesia', 'bantu', 'salah', 'lurah', 'rendah', 'tingkat', 'vaksinasi', 'jakbar', 'sukabumi', 'utara']",positive
2021-08-11 13:27:49,"['anak', 'bangsa', 'peduli', 'indonesia', 'bantu', 'salah', 'lurah', 'rendah', 'tingkat', 'vaksinasi', 'jakbar', 'sukabumi', 'utara', 'stimulus', 'sembako', 'vaksin', 'hasil', 'serta', 'vaksin', 'capai', 'rekor', 'vaksin', 'hari']",positive
2021-08-12 15:55:49,"['kemarin', 'cerita', 'mbak', 'dapet', 'vaksin', 'booster', 'debat', 'vaksin', 'booster', 'moderna', 'jawab', 'yaudah', 'biar', 'aja', 'indonesia', 'bahan', 'debat', 'haha', 'dua', 'tertawa']",neutral
2021-08-12 15:54:37,"['bantu', 'like', 'lomba', 'saudara', 'warga', 'twitter']",neutral
2021-08-12 15:52:54,"['sih', 'laku', 'transportasi', 'wajib', 'vaksin', 'emang', 'indonesia', 'target', 'vaksin', 'penuh', 'target', 'vaksin', 'kelar', 'kasih', 'atur', 'siksa', 'rakyat']",negative
2021-08-12 15:48:50,"['tegal', 'vaksin', 'langsung', 'sedih', 'suami', 'pegang', 'tiket', 'pulang', 'jadwal', 'cuti', 'sana', 'vaksin', 'susah', 'banget', 'stok', 'minim', 'utama', 'orang', 'lokal', 'daftar', 'bln', 'ribet', 'tolong', 'jatah', 'vaksin', 'indonesia', 'rata', 'sih']",negative
2021-08-12 15:47:39,"['lu', 'tinggal', 'amerika', 'serikat', 'sanaaa', 'perintah', 'amerika', 'perintah', 'indonesia', 'sudi', 'kewarganegaraan', 'pergi', 'pindah', 'sok', 'permasalahin', 'vaksin', 'kayak', 'kasi', 'kontribusi', 'pergi']",negative
2021-08-12 15:47:05,"['sebar', 'hoax', 'vaksin', 'jual', 'warga', 'negara', 'asing', 'tinggal', 'indonesia', 'ojok', 'goblok', 'cok']",negative
2021-08-12 15:37:15,"['laku', 'jalan', 'internasional', 'masuk', 'indonesia', 'wajib', 'tunjuk', 'kartu', 'vaksin', 'lengkap']",neutral
2021-08-12 15:34:44,"['alhamdulillah', 'moga', 'stock', 'vaksin', 'masyarakat', 'indonesia', 'sedia', 'lancar', 'laksana', 'program']",positive
2021-08-12 15:33:16,"['alhamdulillah', 'moga', 'stock', 'vaksin', 'masyarakat', 'indonesia', 'sedia', 'lancar', 'laksana', 'program', 'vaksinasi', 'indonesia']",positive
2021-08-12 15:32:31,"['ektp', 'korupsi', 'vaksin', 'korupsi', 'bansos', 'korupsi', 'butuh', 'uang', 'selamat', 'indonesia']",negative
2021-08-12 15:22:30,"['kalo', 'data', 'vaksin', 'teringgi', 'indonesia', 'provinsi', 'bal', 'vaksin', 'duduk', 'peringkat', 'bawah', 'ibukota']",neutral
2021-08-12 15:18:53,"['ayo', 'vaksin', 'langsung', 'cepat', 'indonesia', 'pulih', 'covid']",positive
2021-08-12 15:10:00,"['indonesia', 'terima', 'juta', 'dosis', 'vaksin', 'covid']",neutral
2021-08-12 15:09:13,"['pkb', 'hadap', 'covid', 'sukses', 'agenda', 'vaksinasi', 'nasional', 'fraksi', 'pkb', 'upaya', 'dukung', 'program', 'vaksinasi', 'nasional', 'gera', 'safari', 'vaksin', 'indonesia', 'bangkit']",positive
2021-08-12 15:09:09,"['heran', 'heran', 'orang', 'tua', 'ngomong', 'orang', 'suruh', 'vaksin', 'biar', 'china', 'kuasa', 'indonesia', 'jelasin', 'kayak', 'dah']",negative
2021-08-12 14:54:40,"['vaksin', 'indonesia', 'mari', 'simak', 'jelas']",neutral
2021-08-12 14:53:00,"['perintah', 'indonesia', 'upaya', 'capai', 'target', 'herd', 'immunity', 'kebal', 'kelompok', 'sedia']",positive
2021-08-12 14:45:54,"['perintah', 'indonesia', 'upaya', 'capai', 'target', 'herd', 'immunity', 'kebal', 'kelompok', 'sedia', 'fasilitas', 'sentra', 'vaksinasi']",positive
2021-08-12 14:52:49,"['laku', 'jalan', 'internasional', 'wajib', 'tunjuk', 'kartu', 'vaksin', 'masuk', 'indonesia']",neutral
2021-08-12 14:27:05,"['orang', 'terima', 'dosis', 'vaksin', 'covid', 'indonesia', 'januari', 'data', 'tanggal']",neutral
2021-08-12 14:25:15,"['pesawat', 'jakarta', 'medan', 'sertifikat', 'vaksin', 'pcr', 'test', 'negatif', 'rapid', 'antigen']",neutral
2021-08-12 14:25:03,"['ih', 'iya', 'pacar', 'vaksin', 'sinovac', 'indonesia', 'pindah', 'kerja', 'qatar', 'vaksin', 'pakai', 'moderna', 'sinovac', 'dinein', 'resto']",neutral
2021-08-12 14:24:01,"['kemenkes', 'ri', 'distribusi', 'vaksin', 'covid', 'jenis', 'moderna', 'suntik', 'masyarakat', 'provinsi', 'indonesia']",neutral
2021-08-12 14:23:06,"['fans', 'bayern', 'indonesia', 'vaksin', 'rt']",neutral
2021-08-12 14:06:58,"['catat', 'vaksin', 'negeri', 'vaksinasi', 'karantina', 'indonesia']",neutral
2021-08-12 13:38:50,"['catat', 'vaksin', 'negeri', 'vaksinasi', 'karantina', 'indonesia', 'periksa', 'rtpcr', 'hasil', 'negatif']",neutral
2021-08-12 14:05:33,"['kaki', 'tangan', 'rostchild', 'indonesia', 'hasyim', 'adik', 'hei', 'prabowo', 'kau', 'sadar', 'vaksin', 'ancam', 'tahan', 'indonesia', 'kau', 'sengaja', 'biar', 'negara', 'jatuh']",negative
2021-08-12 13:54:32,"['mikir', 'orang', 'indonesia', 'percaya', 'isu', 'chip', 'vaksin', 'penting', 'ada', 'mata', 'dunia', 'pasang', 'chip']",negative
2021-08-12 13:53:55,"['warga', 'asing', 'masuk', 'indonesia', 'otoritas', 'imigrasi', 'janji', 'beri', 'vaksin']",neutral
2021-08-12 13:49:32,"['antusias', 'masyarakat', 'vaksin', 'mudah', 'capai', 'target', 'vaksin', 'pelosok']",positive
2021-08-12 03:10:52,"['antusias', 'masyarakat', 'vaksin', 'mudah', 'capai', 'target', 'vaksin', 'pelosok', 'indonesia']",positive
2021-08-12 13:46:57,"['terima', 'vaksin', 'covid', 'lengkap', 'indonesia', 'capai', 'juta', 'orang']",neutral
2021-08-12 13:43:20,"['singapura', 'tetap', 'pandemi', 'tunggu', 'indonesia', 'tunggu', 'indonesia', 'kali', 'indonesia', 'gagal', 'pandemi', 'era', 'menkes', 'siti', 'fadilah', 'supari', 'gue', 'murni', 'dagang', 'vaksin', 'tetapa', 'kena', 'covid', 'ngapain', 'vaksin', 'nular']",negative
2021-08-12 13:38:33,"['terima', 'kasih', 'tunggu', 'milik', 'sertifikat', 'vaksin', 'dosis', 'butuh', 'hasil', 'rtpcr', 'milik', 'sertifikat', 'vaksin', 'dosis', 'hasil', 'rapid', 'test', 'antigen', 'info', 'cek']",neutral
2021-08-12 13:26:28,"['terbang', 'kota', 'pulau', 'jawa', 'bawa', 'rtpcr', 'laku', 'jam', 'negatif', 'tes', 'rapid', 'antigen', 'jam', 'laku', 'tumpang', 'milik', 'sertifikat', 'vaksin', 'dosis', 'informasi', 'mohon', 'cek', 'website']",neutral
2021-08-12 13:05:08,"['beri', 'vaksin', 'corona', 'wna', 'indonesia', 'milik', 'kriteria', 'khusus']",neutral
2021-08-12 12:42:11,"['yuk', 'vaksin', 'cepat', 'biar', 'cepat', 'sembuh', 'indonesia']",positive
2021-08-12 12:35:57,"['papar', 'aci', 'vaksin', 'nusantara', 'dr', 'awan', 'box', 'isi', 'barang']",neutral
2021-08-12 12:18:07,"['jenis', 'proteksi', 'hadap', 'covid', 'vaksin', 'indonesia', 'hebat']",positive
2021-08-12 12:01:18,"['masyarakat', 'jasa', 'transportasi', 'kereta', 'api', 'pt', 'kereta', 'api', 'indonesia', 'kai', 'ketat', 'terap', 'syarat', 'jalan']",neutral
2021-08-12 11:47:12,"['mall', 'pesawat', 'musti', 'pakai', 'syarat', 'vaksin', 'pcrlah', 'tka', 'china', 'masuk', 'indonesia']",negative
2021-08-11 08:14:45,"['mall', 'pesawat', 'musti', 'pakai', 'syarat', 'vaksin', 'pcrlah', 'tka', 'china', 'masuk', 'indonesia', 'syarat', 'masuk', 'musti', 'vaksin', 'musti', 'pcr']",negative
2021-08-12 11:45:11,"['informasi', 'valid', 'tumpang', 'vaksin', 'dosis', 'tumpang', 'surat', 'antigen', 'jam', 'hasil', 'negativeuntuk', 'pergi', 'domestik', 'ppkm', 'level', 'seluruh', 'indonesia']",neutral
2021-08-12 11:36:33,"['vaksin', 'moderna', 'vaksin', 'booster', 'indonesia', 'tenaga', 'sehat']",neutral
2021-08-12 11:34:19,"['ayo', 'vaksin', 'biar', 'indonesia', 'cepat', 'normal', 'kangen', 'banget', 'akutuh', 'suasana']",positive
2021-08-12 11:17:38,"['terus', 'vaksin', 'pandemi', 'doa', 'dukung', 'rakyat', 'indonesia']",positive
2021-08-12 10:57:54,"['indonesia', 'rakyat', 'takut', 'takut', 'perintah', 'vaksin', 'mana', 'urus', 'atmistrasi', 'perlu', 'lai']",negative
2021-08-12 11:02:35,"['indonesia', 'rakyat', 'takut', 'takut', 'perintah', 'vaksin', 'mana', 'urus', 'atmistrasi', 'perlu', 'lai', 'perintah', 'bayar', 'pajak', 'masuk', 'apa', 'perintah', 'selesai']",negative
2021-08-12 10:49:29,"['antisipasi', 'surat', 'vaksin', 'luar', 'indonesia', 'ukur', 'standar', 'validasinya', 'liat', 'kartu', 'gampang', 'palsu', 'penting', 'masuk', 'mall', 'darurat']",neutral
2021-08-12 10:39:53,"['kepala', 'satu', 'tugas', 'vaksinasi', 'kombes', 'pol', 'herukoco']",neutral
2021-08-12 09:00:58,"['kepala', 'satu', 'tugas', 'vaksinasi', 'kombes', 'pol', 'herukoco', 'agustus', 'juta', 'dosis', 'vaksin', 'suntik', 'warga', 'jakarta']",neutral
2021-08-12 10:35:24,"['polda', 'metro', 'jaya', 'urus', 'rw', 'komunitas', 'wilayah', 'jadetabek', 'milik', 'gerai', 'vaksin', 'aju', 'minta']",neutral
2021-08-12 09:05:05,"['polda', 'metro', 'jaya', 'urus', 'rw', 'komunitas', 'wilayah', 'jadetabek', 'milik', 'gerai', 'vaksin', 'aju', 'minta', 'diri', 'gerai', 'vaksinasi', 'merdeka', 'moga', 'indonesia', 'sebentar']",neutral
2021-08-12 10:33:25,"['luar', 'antigen', 'harga', 'permen', 'pcr', 'harga', 'peyek', 'indonesia', 'peras', 'itu', 'rencana', 'tahap', 'vaksin', 'bayar', 'langit', 'masuk', 'parpol', 'kas', 'negara', 'beli', 'apbn']",negative
2021-08-12 10:25:49,"['rangka', 'ingat', 'merdeka', 'republik', 'indonesia', 'polres', 'minahasa', 'utara', 'gelar', 'vaksin', 'merdeka', 'samrat', 'tanggal', 'agustus']",neutral
